Customer_ID,Branch,Region,Product,Customer_Segment,Loan_Officer,Disbursement_Date,Tenure_Months,Interest_Rate,Disbursed_Amount,Outstanding_Balance,DPD,IFRS9_Stage
CUST00568,Mombasa,Coast,Motor Loan,SME,L. Achieng,2023-09-15,24,0.1442,193460.25,55244.01,0,Stage 1 - Performing
CUST00569,Kitengela,Nairobi,Personal Loan,Retail,P. Njoroge,2023-07-19,36,0.132,556134.32,410194.78,0,Stage 1 - Performing
CUST00570,Mombasa,Coast,Personal Loan,Retail,J. Mwangi,2024-06-02,36,0.177,518153.06,167495.9,0,Stage 1 - Performing
CUST00571,Mombasa,Coast,Personal Loan,Retail,P. Njoroge,2023-08-17,12,0.1595,119516.81,45762.96,60,Stage 2 - Underperforming
CUST00572,Nakuru,Rift Valley,Asset Finance,Retail,J. Mwangi,2024-06-12,60,0.1392,138278.87,104663.16,32,Stage 2 - Underperforming
CUST00573,Kisumu,Nyanza,SME Loan,Retail,S. Kimani,2025-02-11,24,0.1838,401400.58,58013.26,0,Stage 1 - Performing
CUST00574,Nakuru,Rift Valley,SME Loan,Retail,M. Hassan,2025-01-23,12,0.1444,446991.88,221339.38,0,Stage 1 - Performing
CUST00575,Nairobi CBD,Nairobi,Personal Loan,Corporate,S. Kimani,2024-12-08,12,0.1877,247821.43,41042.78,0,Stage 1 - Performing
CUST00576,Kitengela,Nairobi,Motor Loan,Retail,S. Kimani,2023-04-19,84,0.1724,165615.24,79299.71,32,Stage 2 - Underperforming
CUST00577,Mombasa,Coast,Personal Loan,Retail,L. Achieng,2023-12-25,12,0.1426,403186.8,143340.49,20,Stage 1 - Performing
CUST00578,Mombasa,Coast,Overdraft,SME,A. Otieno,2023-01-13,60,0.187,838986.76,136663.58,10,Stage 1 - Performing
CUST00579,Nairobi CBD,Nairobi,Asset Finance,SME,F. Wanjiru,2023-08-13,36,0.1205,172277.27,133612.43,0,Stage 1 - Performing
CUST00580,Mombasa,Coast,Asset Finance,SME,L. Achieng,2024-03-08,48,0.1417,320041.47,231938.98,0,Stage 1 - Performing
CUST00581,Kitengela,Nairobi,Motor Loan,Corporate,P. Njoroge,2024-10-11,24,0.1802,131561.53,55673.21,5,Stage 1 - Performing
CUST00582,Nairobi CBD,Nairobi,Personal Loan,Retail,J. Mwangi,2024-10-24,60,0.137,79001.15,63527.22,0,Stage 1 - Performing
CUST00583,Mombasa,Coast,Overdraft,Retail,L. Achieng,2024-04-03,48,0.1693,176013.8,83321.44,150,Stage 3 - Non-Performing
CUST00584,Nairobi CBD,Nairobi,Asset Finance,SME,P. Njoroge,2024-03-20,84,0.1728,812669.4,173677.38,0,Stage 1 - Performing
CUST00585,Eldoret,Rift Valley,Personal Loan,Corporate,P. Njoroge,2024-05-12,84,0.1463,382730.39,311702.2,10,Stage 1 - Performing
CUST00586,Nakuru,Rift Valley,Personal Loan,Retail,A. Otieno,2024-07-12,60,0.1349,213427.81,22965.87,120,Stage 3 - Non-Performing
CUST00587,Nairobi CBD,Nairobi,SME Loan,SME,S. Kimani,2023-08-24,36,0.1479,387227.83,190700.55,0,Stage 1 - Performing
CUST00588,Nakuru,Rift Valley,SME Loan,Retail,J. Mwangi,2025-06-15,60,0.1286,62762.22,11176.93,0,Stage 1 - Performing
CUST00589,Westlands,Nairobi,Motor Loan,Retail,S. Kimani,2023-07-16,60,0.1563,148359.67,40810.47,0,Stage 1 - Performing
CUST00590,Kitengela,Nairobi,Overdraft,SME,F. Wanjiru,2023-04-08,36,0.1868,275168.61,225189.41,90,Stage 2 - Underperforming
CUST00591,Nakuru,Rift Valley,SME Loan,SME,S. Kimani,2023-07-01,24,0.1819,474421.34,84566.55,0,Stage 1 - Performing
CUST00592,Nakuru,Rift Valley,Overdraft,Retail,P. Njoroge,2024-08-03,36,0.1618,724736.63,514844.1,0,Stage 1 - Performing
CUST00593,Eldoret,Rift Valley,Motor Loan,Retail,S. Kimani,2025-04-15,84,0.165,383214.59,312953.6,0,Stage 1 - Performing
CUST00594,Westlands,Nairobi,Asset Finance,Corporate,A. Otieno,2023-12-11,48,0.161,202183.48,137066.26,45,Stage 2 - Underperforming
CUST00595,Kitengela,Nairobi,Personal Loan,SME,S. Kimani,2025-03-04,84,0.1703,693556.62,122590.69,0,Stage 1 - Performing
CUST00596,Nairobi CBD,Nairobi,Motor Loan,SME,P. Njoroge,2024-11-29,84,0.1353,389915.36,300590.0,10,Stage 1 - Performing
CUST00597,Westlands,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-09-19,60,0.1399,1130117.84,861064.56,90,Stage 2 - Underperforming
CUST00598,Nairobi CBD,Nairobi,Mortgage,Retail,A. Otieno,2025-02-05,48,0.1285,15407.68,13510.82,20,Stage 1 - Performing
CUST00599,Mombasa,Coast,Personal Loan,Retail,P. Njoroge,2024-05-16,24,0.1529,704163.04,330550.44,0,Stage 1 - Performing
CUST00600,Thika,Central,Personal Loan,Retail,F. Wanjiru,2025-06-10,12,0.13,932645.62,487368.56,0,Stage 1 - Performing
CUST00601,Thika,Central,Personal Loan,Retail,J. Mwangi,2024-11-27,84,0.1503,581648.96,397942.57,0,Stage 1 - Performing
CUST00602,Mombasa,Coast,Mortgage,SME,M. Hassan,2024-01-21,60,0.1665,234453.28,69801.36,15,Stage 1 - Performing
CUST00603,Nairobi CBD,Nairobi,SME Loan,Retail,F. Wanjiru,2023-02-23,60,0.1522,178988.45,33833.25,20,Stage 1 - Performing
CUST00604,Mombasa,Coast,Overdraft,Retail,M. Hassan,2024-01-17,60,0.1826,194922.29,50051.7,0,Stage 1 - Performing
CUST00605,Nakuru,Rift Valley,Personal Loan,Retail,P. Njoroge,2023-09-20,12,0.1294,208743.77,120416.46,15,Stage 1 - Performing
CUST00606,Kitengela,Nairobi,SME Loan,Retail,M. Hassan,2024-12-30,12,0.148,96426.57,17277.02,5,Stage 1 - Performing
CUST00607,Nakuru,Rift Valley,Overdraft,Corporate,J. Mwangi,2025-01-14,84,0.1882,258922.13,66997.56,1,Stage 1 - Performing
CUST00608,Westlands,Nairobi,SME Loan,Corporate,L. Achieng,2023-03-06,48,0.1295,71495.28,33256.6,0,Stage 1 - Performing
CUST00609,Mombasa,Coast,Personal Loan,Corporate,A. Otieno,2023-06-13,12,0.1595,240446.48,196073.62,15,Stage 1 - Performing
CUST00610,Nairobi CBD,Nairobi,Personal Loan,Retail,L. Achieng,2025-02-16,48,0.1582,546859.86,376832.29,90,Stage 2 - Underperforming
CUST00611,Nairobi CBD,Nairobi,Asset Finance,SME,M. Hassan,2025-01-26,60,0.1845,593168.22,290549.79,0,Stage 1 - Performing
CUST00612,Mombasa,Coast,SME Loan,SME,L. Achieng,2025-02-26,60,0.1807,108640.59,19165.73,0,Stage 1 - Performing
CUST00613,Kisumu,Nyanza,Motor Loan,Retail,F. Wanjiru,2023-01-06,48,0.1631,314314.55,90603.64,32,Stage 2 - Underperforming
CUST00614,Kitengela,Nairobi,Personal Loan,Retail,J. Mwangi,2025-04-09,60,0.1893,173071.95,146963.07,90,Stage 2 - Underperforming
CUST00615,Thika,Central,Personal Loan,SME,P. Njoroge,2024-10-15,12,0.1284,483642.5,415711.01,0,Stage 1 - Performing
CUST00616,Nakuru,Rift Valley,Mortgage,SME,M. Hassan,2023-08-31,84,0.1691,273126.72,81565.69,0,Stage 1 - Performing
CUST00617,Westlands,Nairobi,SME Loan,SME,S. Kimani,2023-12-27,48,0.1714,609924.68,141754.95,20,Stage 1 - Performing
CUST00618,Kisumu,Nyanza,Asset Finance,Retail,L. Achieng,2024-11-01,84,0.149,284932.68,235297.67,0,Stage 1 - Performing
CUST00619,Eldoret,Rift Valley,Mortgage,Retail,A. Otieno,2024-06-05,36,0.183,286504.31,195745.33,20,Stage 1 - Performing
CUST00620,Thika,Central,Asset Finance,SME,J. Mwangi,2023-10-23,12,0.1336,431363.15,59880.96,45,Stage 2 - Underperforming
CUST00621,Eldoret,Rift Valley,Mortgage,SME,L. Achieng,2023-03-15,12,0.1209,172724.46,122668.99,0,Stage 1 - Performing
CUST00622,Nairobi CBD,Nairobi,Personal Loan,Retail,S. Kimani,2023-05-20,48,0.1213,722608.86,441916.93,90,Stage 2 - Underperforming
CUST00623,Nakuru,Rift Valley,Personal Loan,Retail,M. Hassan,2025-04-23,24,0.1414,45799.5,42390.0,0,Stage 1 - Performing
CUST00624,Thika,Central,Asset Finance,Retail,M. Hassan,2025-05-10,60,0.1769,877821.88,138072.84,60,Stage 2 - Underperforming
CUST00625,Kitengela,Nairobi,SME Loan,SME,A. Otieno,2023-10-09,36,0.1758,191944.91,41033.82,0,Stage 1 - Performing
CUST00626,Nakuru,Rift Valley,Personal Loan,Retail,A. Otieno,2024-03-06,48,0.1571,6361.88,2357.97,0,Stage 1 - Performing
CUST00627,Kisumu,Nyanza,Asset Finance,SME,S. Kimani,2024-02-03,84,0.1469,1080587.07,528091.89,0,Stage 1 - Performing
CUST00628,Kisumu,Nyanza,Mortgage,Retail,M. Hassan,2025-01-30,24,0.1819,672572.84,606026.61,0,Stage 1 - Performing
CUST00629,Nairobi CBD,Nairobi,Motor Loan,SME,J. Mwangi,2024-10-15,12,0.185,577019.45,180511.06,0,Stage 1 - Performing
CUST00630,Kisumu,Nyanza,SME Loan,Retail,L. Achieng,2024-07-17,12,0.1638,232993.06,30162.97,0,Stage 1 - Performing
CUST00631,Eldoret,Rift Valley,Overdraft,Corporate,S. Kimani,2023-11-01,84,0.1851,741675.13,488830.84,0,Stage 1 - Performing
CUST00632,Thika,Central,Mortgage,Retail,A. Otieno,2023-07-08,12,0.1513,544002.85,307190.13,0,Stage 1 - Performing
CUST00633,Nakuru,Rift Valley,Motor Loan,Retail,P. Njoroge,2025-03-08,84,0.164,700525.04,113222.22,0,Stage 1 - Performing
CUST00634,Nakuru,Rift Valley,Personal Loan,SME,M. Hassan,2024-06-03,48,0.1454,156654.59,101841.24,10,Stage 1 - Performing
CUST00635,Mombasa,Coast,Asset Finance,Retail,F. Wanjiru,2025-05-25,60,0.1663,177404.39,75970.47,0,Stage 1 - Performing
CUST00636,Eldoret,Rift Valley,Asset Finance,Retail,S. Kimani,2023-06-12,12,0.183,252679.83,211550.75,15,Stage 1 - Performing
CUST00637,Kitengela,Nairobi,Personal Loan,Retail,S. Kimani,2024-09-27,60,0.1577,389077.23,119362.18,0,Stage 1 - Performing
CUST00638,Westlands,Nairobi,Motor Loan,Retail,J. Mwangi,2024-06-26,84,0.1514,118720.29,50871.29,15,Stage 1 - Performing
CUST00639,Thika,Central,SME Loan,Retail,F. Wanjiru,2025-01-27,12,0.1703,596880.24,481573.63,0,Stage 1 - Performing
CUST00640,Mombasa,Coast,Motor Loan,Retail,M. Hassan,2023-12-23,12,0.1397,246148.23,36873.51,90,Stage 2 - Underperforming
CUST00641,Mombasa,Coast,Motor Loan,Retail,S. Kimani,2023-11-14,48,0.1606,104319.71,32444.45,120,Stage 3 - Non-Performing
CUST00642,Nairobi CBD,Nairobi,Motor Loan,Retail,S. Kimani,2024-01-27,36,0.1599,163868.54,112604.57,60,Stage 2 - Underperforming
CUST00643,Thika,Central,Mortgage,Retail,L. Achieng,2024-10-10,24,0.138,786339.31,200094.46,120,Stage 3 - Non-Performing
CUST00644,Mombasa,Coast,Mortgage,Retail,L. Achieng,2024-06-20,36,0.1258,247891.18,198175.09,45,Stage 2 - Underperforming
CUST00645,Westlands,Nairobi,Personal Loan,Retail,A. Otieno,2024-07-03,12,0.137,73370.76,48423.61,60,Stage 2 - Underperforming
CUST00646,Nairobi CBD,Nairobi,Asset Finance,SME,F. Wanjiru,2024-03-03,84,0.1233,632679.29,321934.13,0,Stage 1 - Performing
CUST00647,Kitengela,Nairobi,Motor Loan,Corporate,J. Mwangi,2025-04-27,60,0.1292,109799.63,100805.22,0,Stage 1 - Performing
CUST00648,Thika,Central,Motor Loan,SME,M. Hassan,2023-10-06,36,0.1623,177401.26,19955.56,90,Stage 2 - Underperforming
CUST00649,Nairobi CBD,Nairobi,Personal Loan,Retail,F. Wanjiru,2023-08-25,48,0.1245,620733.55,322303.55,1,Stage 1 - Performing
CUST00650,Eldoret,Rift Valley,Personal Loan,Retail,L. Achieng,2023-07-17,24,0.1774,441485.08,399771.14,0,Stage 1 - Performing
CUST00651,Nakuru,Rift Valley,Motor Loan,SME,M. Hassan,2024-02-01,60,0.1289,162298.68,75161.25,0,Stage 1 - Performing
CUST00652,Thika,Central,Overdraft,SME,S. Kimani,2024-05-31,48,0.1257,107161.88,52936.39,0,Stage 1 - Performing
CUST00653,Thika,Central,Personal Loan,Retail,F. Wanjiru,2024-07-25,84,0.1221,216395.37,58501.07,32,Stage 2 - Underperforming
CUST00654,Kisumu,Nyanza,Personal Loan,Retail,A. Otieno,2023-06-29,60,0.1413,149670.69,96502.58,0,Stage 1 - Performing
CUST00655,Nairobi CBD,Nairobi,SME Loan,Retail,J. Mwangi,2023-08-19,24,0.1601,262529.63,54667.33,150,Stage 3 - Non-Performing
CUST00656,Kitengela,Nairobi,Personal Loan,Retail,P. Njoroge,2024-05-06,12,0.1523,683840.32,231140.67,10,Stage 1 - Performing
CUST00657,Thika,Central,Motor Loan,Retail,S. Kimani,2023-11-26,24,0.1704,625083.25,490864.94,20,Stage 1 - Performing
CUST00658,Nakuru,Rift Valley,SME Loan,Retail,L. Achieng,2023-03-04,60,0.1843,874960.17,249331.22,0,Stage 1 - Performing
CUST00659,Nakuru,Rift Valley,Personal Loan,Retail,F. Wanjiru,2024-11-21,48,0.1709,413784.77,119620.96,0,Stage 1 - Performing
CUST00660,Nakuru,Rift Valley,Personal Loan,SME,J. Mwangi,2024-11-01,36,0.1387,422973.72,68035.51,120,Stage 3 - Non-Performing
CUST00661,Kitengela,Nairobi,Personal Loan,Retail,F. Wanjiru,2024-03-27,12,0.1226,968555.85,860429.96,0,Stage 1 - Performing
CUST00662,Nairobi CBD,Nairobi,Motor Loan,SME,A. Otieno,2025-05-08,24,0.1667,576670.98,304669.04,150,Stage 3 - Non-Performing
CUST00663,Nairobi CBD,Nairobi,SME Loan,SME,P. Njoroge,2025-04-21,24,0.125,380177.52,154961.32,150,Stage 3 - Non-Performing
CUST00664,Mombasa,Coast,Overdraft,Retail,P. Njoroge,2024-01-30,24,0.1573,220986.86,25723.55,1,Stage 1 - Performing
CUST00665,Eldoret,Rift Valley,Overdraft,SME,L. Achieng,2024-09-25,24,0.1453,181952.16,60329.16,0,Stage 1 - Performing
CUST00666,Kisumu,Nyanza,Asset Finance,Retail,F. Wanjiru,2024-08-22,48,0.1639,585125.84,414479.73,5,Stage 1 - Performing
CUST00667,Kitengela,Nairobi,Motor Loan,Retail,P. Njoroge,2023-09-20,84,0.1777,328133.6,239177.96,0,Stage 1 - Performing
CUST00668,Nairobi CBD,Nairobi,Motor Loan,Retail,A. Otieno,2025-05-26,60,0.1571,394180.3,133909.95,0,Stage 1 - Performing
CUST00669,Nakuru,Rift Valley,SME Loan,Retail,J. Mwangi,2023-02-27,84,0.1626,605799.86,275868.68,10,Stage 1 - Performing
CUST00670,Kitengela,Nairobi,Asset Finance,Retail,L. Achieng,2023-02-22,12,0.1752,231896.2,207728.11,5,Stage 1 - Performing
CUST00671,Kisumu,Nyanza,SME Loan,SME,J. Mwangi,2025-01-31,24,0.1429,695390.53,586109.86,10,Stage 1 - Performing
CUST00672,Mombasa,Coast,SME Loan,SME,M. Hassan,2024-01-05,12,0.1643,489416.48,167034.14,0,Stage 1 - Performing
CUST00673,Eldoret,Rift Valley,SME Loan,Retail,P. Njoroge,2023-10-28,36,0.1249,800934.5,173075.22,150,Stage 3 - Non-Performing
CUST00674,Nakuru,Rift Valley,Mortgage,Retail,M. Hassan,2023-10-23,48,0.142,361305.05,255510.16,0,Stage 1 - Performing
CUST00675,Westlands,Nairobi,Personal Loan,Corporate,P. Njoroge,2025-02-26,24,0.1534,165929.22,125377.3,0,Stage 1 - Performing
CUST00676,Eldoret,Rift Valley,Asset Finance,Retail,A. Otieno,2024-10-24,36,0.1871,258097.29,147952.24,15,Stage 1 - Performing
CUST00677,Westlands,Nairobi,Motor Loan,Retail,P. Njoroge,2025-02-07,48,0.1318,292329.42,34858.13,60,Stage 2 - Underperforming
CUST00678,Nakuru,Rift Valley,Motor Loan,SME,L. Achieng,2024-09-20,36,0.1723,180537.87,127789.37,20,Stage 1 - Performing
CUST00679,Westlands,Nairobi,Asset Finance,SME,M. Hassan,2025-04-13,60,0.1739,146573.68,47918.34,60,Stage 2 - Underperforming
CUST00680,Westlands,Nairobi,Motor Loan,Retail,F. Wanjiru,2023-10-23,24,0.1532,418185.9,207387.96,0,Stage 1 - Performing
CUST00681,Thika,Central,Mortgage,Retail,L. Achieng,2023-04-24,12,0.1304,734976.68,383866.34,32,Stage 2 - Underperforming
CUST00682,Mombasa,Coast,Personal Loan,Retail,J. Mwangi,2024-05-10,60,0.1333,533047.35,278119.8,150,Stage 3 - Non-Performing
CUST00683,Eldoret,Rift Valley,SME Loan,SME,P. Njoroge,2024-11-02,24,0.1412,792676.27,674079.53,150,Stage 3 - Non-Performing
CUST00684,Thika,Central,SME Loan,SME,J. Mwangi,2024-01-12,84,0.1633,32100.32,28835.43,45,Stage 2 - Underperforming
CUST00685,Kisumu,Nyanza,Mortgage,SME,A. Otieno,2024-03-28,60,0.1201,45493.24,38630.0,10,Stage 1 - Performing
CUST00686,Nairobi CBD,Nairobi,Motor Loan,Retail,F. Wanjiru,2025-05-14,60,0.1749,405668.54,375350.23,20,Stage 1 - Performing
CUST00687,Eldoret,Rift Valley,Overdraft,Retail,P. Njoroge,2025-05-30,48,0.1367,1140887.85,289310.36,10,Stage 1 - Performing
CUST00688,Westlands,Nairobi,Motor Loan,Corporate,M. Hassan,2024-11-30,24,0.165,354499.78,198889.15,20,Stage 1 - Performing
CUST00689,Thika,Central,Motor Loan,Retail,J. Mwangi,2024-08-29,48,0.174,351293.17,304817.64,0,Stage 1 - Performing
CUST00690,Nakuru,Rift Valley,Personal Loan,Retail,P. Njoroge,2023-09-20,48,0.1313,262206.78,170640.5,150,Stage 3 - Non-Performing
CUST00691,Eldoret,Rift Valley,Motor Loan,Retail,L. Achieng,2023-08-29,12,0.181,525227.86,433622.56,1,Stage 1 - Performing
CUST00692,Thika,Central,Overdraft,Retail,M. Hassan,2024-03-22,24,0.1587,171480.66,92634.63,0,Stage 1 - Performing
CUST00693,Nairobi CBD,Nairobi,Personal Loan,SME,L. Achieng,2023-11-17,84,0.1877,397061.03,98446.62,0,Stage 1 - Performing
CUST00694,Kitengela,Nairobi,Motor Loan,Corporate,P. Njoroge,2023-08-15,48,0.1889,265946.6,148553.58,0,Stage 1 - Performing
CUST00695,Thika,Central,Motor Loan,Retail,L. Achieng,2024-08-10,84,0.1642,454681.92,107463.57,20,Stage 1 - Performing
CUST00696,Mombasa,Coast,Personal Loan,Retail,S. Kimani,2023-08-07,36,0.1358,351870.05,327098.46,0,Stage 1 - Performing
CUST00697,Mombasa,Coast,Asset Finance,Corporate,F. Wanjiru,2024-10-05,24,0.1899,632447.6,398534.38,5,Stage 1 - Performing
CUST00698,Eldoret,Rift Valley,SME Loan,Retail,A. Otieno,2023-07-30,36,0.1767,392797.63,281310.39,0,Stage 1 - Performing
CUST00699,Kisumu,Nyanza,SME Loan,Retail,M. Hassan,2025-01-15,12,0.1885,1163825.58,759103.16,0,Stage 1 - Performing
CUST00700,Westlands,Nairobi,Personal Loan,Retail,A. Otieno,2024-06-30,48,0.1641,182207.54,75254.3,0,Stage 1 - Performing
CUST00701,Thika,Central,Personal Loan,Corporate,L. Achieng,2025-05-20,36,0.156,239310.42,123080.84,0,Stage 1 - Performing
CUST00702,Kitengela,Nairobi,Mortgage,Retail,A. Otieno,2023-07-02,48,0.186,666815.77,401188.45,20,Stage 1 - Performing
CUST00703,Nairobi CBD,Nairobi,SME Loan,SME,P. Njoroge,2024-12-12,24,0.1712,707751.04,583258.69,120,Stage 3 - Non-Performing
CUST00704,Nairobi CBD,Nairobi,SME Loan,SME,L. Achieng,2024-09-08,84,0.1348,414666.94,45032.71,0,Stage 1 - Performing
CUST00705,Nakuru,Rift Valley,Asset Finance,Retail,P. Njoroge,2023-08-02,48,0.1641,285780.66,186533.1,1,Stage 1 - Performing
CUST00706,Kitengela,Nairobi,Overdraft,SME,P. Njoroge,2023-05-27,24,0.1611,801215.74,696364.82,150,Stage 3 - Non-Performing
CUST00707,Nairobi CBD,Nairobi,SME Loan,Retail,S. Kimani,2025-04-11,24,0.1776,48563.03,32947.64,60,Stage 2 - Underperforming
CUST00708,Mombasa,Coast,Overdraft,Retail,L. Achieng,2023-02-06,48,0.1314,705369.75,459464.75,0,Stage 1 - Performing
CUST00709,Westlands,Nairobi,Motor Loan,Corporate,F. Wanjiru,2024-11-16,24,0.1801,764907.53,179351.68,0,Stage 1 - Performing
CUST00710,Thika,Central,Asset Finance,SME,M. Hassan,2024-03-31,48,0.1798,328855.54,310758.95,0,Stage 1 - Performing
CUST00711,Westlands,Nairobi,Overdraft,Retail,J. Mwangi,2023-07-31,12,0.1281,603398.34,203830.97,20,Stage 1 - Performing
CUST00712,Mombasa,Coast,Personal Loan,SME,F. Wanjiru,2023-04-12,60,0.1282,569761.61,216017.93,120,Stage 3 - Non-Performing
CUST00713,Thika,Central,Personal Loan,SME,S. Kimani,2024-09-23,60,0.1489,109526.99,64840.56,20,Stage 1 - Performing
CUST00714,Thika,Central,Motor Loan,SME,F. Wanjiru,2024-06-14,60,0.143,87246.64,66368.02,45,Stage 2 - Underperforming
CUST00715,Mombasa,Coast,Asset Finance,Retail,F. Wanjiru,2025-01-07,48,0.1727,231558.55,138688.46,0,Stage 1 - Performing
CUST00716,Kitengela,Nairobi,Personal Loan,SME,L. Achieng,2024-03-22,24,0.1246,357756.28,86519.54,0,Stage 1 - Performing
CUST00717,Nairobi CBD,Nairobi,Personal Loan,Retail,L. Achieng,2024-01-10,60,0.1574,641825.43,328857.82,5,Stage 1 - Performing
CUST00718,Eldoret,Rift Valley,Personal Loan,Retail,S. Kimani,2024-05-18,36,0.1376,83534.03,39494.71,0,Stage 1 - Performing
CUST00719,Nakuru,Rift Valley,Motor Loan,Corporate,P. Njoroge,2023-10-17,12,0.1787,466109.63,69946.13,0,Stage 1 - Performing
CUST00720,Westlands,Nairobi,Asset Finance,Corporate,J. Mwangi,2024-08-28,60,0.1546,964942.79,720850.52,20,Stage 1 - Performing
CUST00721,Mombasa,Coast,Personal Loan,Retail,M. Hassan,2023-04-14,12,0.1617,248621.78,67150.8,10,Stage 1 - Performing
CUST00722,Kitengela,Nairobi,Personal Loan,Retail,M. Hassan,2025-02-24,36,0.1235,785019.42,515623.32,0,Stage 1 - Performing
CUST00723,Mombasa,Coast,Motor Loan,Retail,A. Otieno,2023-02-05,48,0.1836,353003.71,208847.49,15,Stage 1 - Performing
CUST00724,Nakuru,Rift Valley,Personal Loan,Retail,M. Hassan,2023-07-27,84,0.1484,657203.31,90140.39,0,Stage 1 - Performing
CUST00725,Kitengela,Nairobi,SME Loan,Retail,M. Hassan,2025-03-15,12,0.1702,471131.49,364672.8,150,Stage 3 - Non-Performing
CUST00726,Kitengela,Nairobi,Mortgage,Retail,F. Wanjiru,2023-09-30,84,0.1351,207078.33,93344.93,15,Stage 1 - Performing
CUST00727,Nakuru,Rift Valley,Motor Loan,Retail,P. Njoroge,2023-02-09,12,0.1552,354953.46,120265.42,1,Stage 1 - Performing
CUST00728,Nakuru,Rift Valley,Motor Loan,Retail,J. Mwangi,2025-05-05,84,0.176,681944.13,396922.56,120,Stage 3 - Non-Performing
CUST00729,Kisumu,Nyanza,SME Loan,SME,S. Kimani,2023-09-24,12,0.143,408763.18,75549.18,0,Stage 1 - Performing
CUST00730,Westlands,Nairobi,SME Loan,Retail,M. Hassan,2025-01-04,60,0.1424,605528.2,194043.98,60,Stage 2 - Underperforming
CUST00731,Kitengela,Nairobi,Asset Finance,Corporate,F. Wanjiru,2023-08-02,84,0.1657,362491.0,292248.97,0,Stage 1 - Performing
CUST00732,Eldoret,Rift Valley,Motor Loan,Retail,A. Otieno,2025-03-05,48,0.1337,537591.31,57961.85,0,Stage 1 - Performing
CUST00733,Westlands,Nairobi,Personal Loan,Corporate,M. Hassan,2024-04-01,48,0.1618,654426.37,203187.83,0,Stage 1 - Performing
CUST00734,Nairobi CBD,Nairobi,Motor Loan,SME,P. Njoroge,2024-01-19,84,0.1594,50934.93,42988.95,0,Stage 1 - Performing
CUST00735,Westlands,Nairobi,SME Loan,Corporate,J. Mwangi,2024-12-09,36,0.1822,904906.61,653215.08,0,Stage 1 - Performing
CUST00736,Nairobi CBD,Nairobi,SME Loan,Retail,S. Kimani,2024-07-10,36,0.1408,63179.77,43688.97,0,Stage 1 - Performing
CUST00737,Kitengela,Nairobi,Motor Loan,Retail,S. Kimani,2023-03-19,36,0.1322,481856.3,431337.26,0,Stage 1 - Performing
CUST00738,Mombasa,Coast,Personal Loan,SME,S. Kimani,2025-04-15,84,0.1505,147162.3,18265.55,32,Stage 2 - Underperforming
CUST00739,Nakuru,Rift Valley,SME Loan,Retail,A. Otieno,2023-04-22,60,0.1596,98274.25,91983.42,32,Stage 2 - Underperforming
CUST00740,Mombasa,Coast,SME Loan,Retail,J. Mwangi,2023-06-01,84,0.1291,275335.4,179669.37,0,Stage 1 - Performing
CUST00741,Kitengela,Nairobi,Personal Loan,Retail,J. Mwangi,2024-01-09,48,0.1477,507537.48,338672.8,120,Stage 3 - Non-Performing
CUST00742,Thika,Central,SME Loan,Retail,F. Wanjiru,2024-12-21,36,0.1406,242817.33,210853.22,10,Stage 1 - Performing
CUST00743,Kisumu,Nyanza,Overdraft,SME,F. Wanjiru,2025-03-13,84,0.1455,334588.76,153218.87,120,Stage 3 - Non-Performing
CUST00744,Westlands,Nairobi,SME Loan,Retail,M. Hassan,2025-05-03,36,0.1461,115291.69,18852.58,0,Stage 1 - Performing
CUST00745,Nakuru,Rift Valley,Overdraft,Retail,M. Hassan,2023-11-29,48,0.1386,248109.07,31853.39,60,Stage 2 - Underperforming
CUST00746,Nairobi CBD,Nairobi,Motor Loan,SME,M. Hassan,2023-03-30,12,0.1447,326716.58,248121.16,150,Stage 3 - Non-Performing
CUST00747,Kitengela,Nairobi,Overdraft,Corporate,J. Mwangi,2024-03-25,36,0.1777,518561.78,268804.22,15,Stage 1 - Performing
CUST00748,Thika,Central,Motor Loan,Retail,S. Kimani,2023-01-05,84,0.1669,982917.68,720493.58,0,Stage 1 - Performing
CUST00749,Kisumu,Nyanza,Motor Loan,Retail,S. Kimani,2024-11-07,12,0.1597,139992.62,130612.86,0,Stage 1 - Performing
CUST00750,Eldoret,Rift Valley,Motor Loan,Retail,P. Njoroge,2024-04-22,84,0.1592,781057.09,143273.62,0,Stage 1 - Performing
CUST00751,Kisumu,Nyanza,Mortgage,Corporate,P. Njoroge,2025-05-25,36,0.1579,92927.44,29099.13,0,Stage 1 - Performing
CUST00752,Kisumu,Nyanza,SME Loan,Retail,P. Njoroge,2024-03-17,84,0.1634,290521.38,106834.44,0,Stage 1 - Performing
CUST00753,Thika,Central,SME Loan,SME,F. Wanjiru,2024-12-20,24,0.1508,284003.6,49967.66,0,Stage 1 - Performing
CUST00754,Thika,Central,Personal Loan,Retail,L. Achieng,2025-01-21,12,0.1393,282724.01,30872.25,0,Stage 1 - Performing
CUST00755,Nakuru,Rift Valley,Motor Loan,Corporate,L. Achieng,2023-04-01,12,0.148,94983.84,65160.13,0,Stage 1 - Performing
CUST00756,Westlands,Nairobi,Personal Loan,Retail,A. Otieno,2023-11-28,24,0.1835,89107.39,9950.38,60,Stage 2 - Underperforming
CUST00757,Eldoret,Rift Valley,SME Loan,SME,A. Otieno,2023-12-11,12,0.1459,475245.81,365707.82,150,Stage 3 - Non-Performing
